,Recency,Frequency,Monetary,AvgOrderValue,ItemsPerTransaction
3595,208,1,63.440000000000005,63.440000000000005,36.0
3596,139,2,562.9,281.45,197.0
3597,2,3,310.64,103.54666666666667,53.666666666666664
3598,127,2,317.62,158.81,79.5
3599,108,4,763.64,190.91,211.0
3600,42,4,2148.63,537.1575,444.5
3601,35,1,111.97999999999999,111.97999999999999,79.0
3602,228,2,1065.3500000000001,532.6750000000001,215.0
3603,241,1,246.04,246.04,179.0
3604,58,1,187.82999999999998,187.82999999999998,48.0
3605,130,3,1703.41,567.8033333333334,625.6666666666666
3606,60,6,1652.58,275.43,227.33333333333334
3607,22,1,153.92,153.92,118.0
3608,26,7,1064.11,152.01571428571427,79.85714285714286
3609,9,7,1419.73,202.81857142857143,171.85714285714286
3610,32,3,944.41,314.80333333333334,173.33333333333334
3611,4,2,525.24,262.62,202.0
3612,308,1,550.8000000000001,550.8000000000001,72.0
3613,8,9,1875.1100000000001,208.34555555555556,126.66666666666667
3614,29,3,556.95,185.65,98.0
3615,17,1,131.78,131.78,67.0
3616,101,2,498.42,249.21,193.5
3617,12,4,669.11,167.2775,169.5
3618,21,1,197.63,197.63,149.0
3619,15,5,1135.63,227.12600000000003,115.0
3620,361,1,250.04,250.04,144.0
3622,95,1,82.75,82.75,41.0
3623,78,2,1384.85,692.425,502.5
3624,139,3,644.3,214.76666666666665,124.0
3626,25,8,2527.92,315.99,237.0
3628,46,3,2600.34,866.7800000000001,382.0
3629,100,3,1200.6200000000001,400.2066666666667,211.33333333333334
3630,8,2,700.86,350.43,186.5
3631,15,7,921.07,131.58142857142857,110.85714285714286
3632,18,4,990.23,247.5575,211.0
3633,280,1,96.8,96.8,60.0
3634,14,2,523.11,261.555,71.0
3635,23,2,363.9,181.95,60.0
3636,124,1,175.2,175.2,16.0
3637,86,1,494.25,494.25,375.0
3638,302,2,307.02,153.51,157.5
3639,151,4,2027.8700000000001,506.96750000000003,317.25
3641,94,2,243.36,121.68,76.0
3643,157,3,781.36,260.4533333333333,163.0
3644,355,1,193.64,193.64,56.0
3645,46,1,160.57,160.57,66.0
3646,15,4,537.74,134.435,86.5
3647,4,15,2676.56,178.43733333333333,110.46666666666667
3648,86,1,228.96,228.96,216.0
3649,15,5,1159.52,231.904,280.2
3650,179,1,110.75,110.75,112.0
3651,8,4,1286.07,321.5175,198.75
3652,36,3,587.15,195.71666666666667,37.666666666666664
3653,129,2,1740.0,870.0,600.0
3655,312,1,178.22,178.22,166.0
3656,24,2,388.14,194.07,76.5
3657,303,2,365.85,182.925,101.0
3658,11,1,127.86,127.86,161.0
3659,17,3,585.79,195.26333333333332,111.66666666666667
3660,49,3,488.2,162.73333333333332,52.333333333333336
3661,239,2,312.23,156.115,95.5
3662,1,11,4481.18,407.38000000000005,245.54545454545453
3663,13,8,4801.56,600.195,597.125
3664,238,1,168.4,168.4,150.0
3665,23,8,1912.67,239.08375,173.875
3666,73,4,446.18,111.545,135.0
3667,17,3,423.89,141.29666666666665,50.666666666666664
3668,41,8,1342.68,167.835,93.625
3669,40,4,646.92,161.73,102.0
3670,219,2,495.77,247.885,42.5
3671,199,3,400.1,133.36666666666667,122.33333333333333
3672,71,2,203.2,101.6,43.0
3674,11,1,404.66,404.66,663.0
3676,65,1,65.4,65.4,25.0
3677,4,1,199.29,199.29,150.0
3678,19,2,336.4,168.2,44.0
3679,15,1,261.11,261.11,201.0
3680,8,6,2686.42,447.7366666666667,317.0
3681,20,2,784.11,392.055,271.0
3682,78,4,1259.56,314.89,267.0
3684,164,2,508.8,254.4,240.0
3685,307,2,457.91,228.955,160.0
3686,219,1,203.86999999999998,203.86999999999998,241.0
3688,22,2,696.41,348.205,127.0
3689,115,3,653.38,217.79333333333332,103.33333333333333
3690,126,5,2129.96,425.992,219.4
3691,5,13,2633.85,202.60384615384615,53.92307692307692
3692,36,1,281.62,281.62,117.0
3694,1,3,1031.41,343.80333333333334,242.0
3695,333,3,2200.42,733.4733333333334,262.3333333333333
3696,163,1,32.65,32.65,3.0
3697,185,2,771.85,385.925,52.5
3698,16,5,1214.72,242.94400000000002,123.2
3699,12,3,778.94,259.6466666666667,102.0
3700,3,7,1258.06,179.72285714285712,105.42857142857143
3702,80,1,507.84,507.84,114.0
3704,42,2,463.46000000000004,231.73000000000002,144.5
3705,11,12,4226.57,352.21416666666664,156.33333333333334
3706,50,3,598.83,199.61,88.33333333333333
3707,16,6,1979.37,329.895,375.5
3708,46,2,698.41,349.205,229.5
3709,19,2,759.17,379.585,203.5
3710,8,6,5037.26,839.5433333333334,515.6666666666666
3711,72,1,100.8,100.8,34.0
3713,128,3,524.9200000000001,174.97333333333336,208.0
3714,33,2,265.76,132.88,95.0
3715,313,1,403.3,403.3,292.0
3716,18,2,365.76,182.88,103.5
3717,88,1,303.15999999999997,303.15999999999997,185.0
3718,2,7,2373.82,339.1171428571429,241.85714285714286
3719,2,2,216.29999999999998,108.14999999999999,45.0
3720,254,1,388.45000000000005,388.45000000000005,103.0
3721,157,3,186.42000000000002,62.14000000000001,82.0
3722,37,6,2248.56,374.76,249.33333333333334
3723,220,1,534.24,534.24,504.0
3724,148,3,2940.04,980.0133333333333,706.3333333333334
3725,177,2,120.9,60.45,99.0
3726,40,2,541.53,270.765,221.5
3727,2,7,2520.86,360.1228571428572,160.28571428571428
3729,1,7,1721.4,245.91428571428574,171.85714285714286
3730,18,2,486.71999999999997,243.35999999999999,109.5
3731,192,4,517.53,129.3825,60.75
3732,204,1,131.7,131.7,66.0
3733,365,1,249.86,249.86,222.0
3734,127,5,1737.7,347.54,165.2
3735,15,1,316.5,316.5,170.0
3736,43,2,657.3,328.65,268.5
3737,94,6,622.4300000000001,103.73833333333334,39.333333333333336
3738,23,3,757.46,252.48666666666668,266.3333333333333
3739,60,2,675.69,337.845,113.5
3740,16,5,1896.41,379.28200000000004,219.0
3741,158,1,289.96000000000004,289.96000000000004,220.0
3742,10,2,763.28,381.64,153.0
3743,10,2,137.0,68.5,58.0
3744,16,5,1870.97,374.194,157.4
3745,45,5,1125.07,225.01399999999998,335.0
3746,191,3,710.29,236.76333333333332,154.0
3747,79,1,194.37,194.37,178.0
3748,78,1,511.82,511.82,338.0
3749,4,4,1255.59,313.8975,265.25
3750,65,3,414.04,138.01333333333335,63.666666666666664
3751,261,1,396.87,396.87,191.0
3752,59,2,376.64,188.32,214.0
3753,1,7,2092.32,298.90285714285716,162.0
3754,1,10,3558.87,355.887,201.3
3755,248,1,374.57,374.57,155.0
3756,8,2,497.56,248.78,114.5
3757,359,1,271.05,271.05,79.0
3758,76,1,272.22,272.22,394.0
3759,290,1,622.88,622.88,711.0
3760,17,3,1138.0,379.3333333333333,5.666666666666667
3761,221,2,288.6,144.3,80.0
3762,9,4,689.1,172.275,94.0
3763,3,2,558.96,279.48,243.0
3764,206,9,2997.0299999999997,333.00333333333333,184.88888888888889
3765,162,2,1145.84,572.92,278.0
3766,76,1,302.2,302.2,139.0
3767,262,2,605.58,302.79,179.5
3768,281,1,387.31,387.31,289.0
3770,25,1,308.48,308.48,214.0
3772,29,10,2924.9900000000002,292.499,275.3
3773,72,1,513.2,513.2,254.0
3774,128,1,208.65,208.65,135.0
3775,31,4,639.02,159.755,60.75
3776,15,5,768.08,153.616,83.2
3777,309,1,153.94,153.94,102.0
3778,17,6,1844.02,307.33666666666664,206.0
3779,54,1,546.81,546.81,365.0
3780,30,3,723.2099999999999,241.06999999999996,173.0
3781,2,5,1070.71,214.142,206.8
3782,11,4,652.74,163.185,218.0
3783,361,1,145.0,145.0,90.0
3784,360,1,422.70000000000005,422.70000000000005,82.0
3785,5,4,1195.8999999999999,298.97499999999997,77.5
3786,54,4,939.37,234.8425,122.0
3787,1,8,3628.5,453.5625,267.25
3788,1,10,2385.0,238.5,152.6
3789,190,1,296.7,296.7,136.0
3790,54,1,223.36,223.36,103.0
3791,280,1,164.4,164.4,136.0
3792,177,1,76.5,76.5,6.0
3793,30,2,897.62,448.81,350.0
3794,26,1,98.42,98.42,134.0
3795,25,2,578.9,289.45,97.0
3796,270,1,170.75,170.75,134.0
3797,43,3,645.96,215.32000000000002,113.66666666666667
3798,234,1,103.3,103.3,58.0
3799,24,2,148.86,74.43,105.0
3800,197,3,267.16,89.05333333333334,28.666666666666668
3801,359,1,306.84,306.84,150.0
3802,60,4,930.41,232.6025,179.75
3804,1,5,1952.45,390.49,352.6
3805,20,2,483.26,241.63,174.5
3806,206,1,157.9,157.9,101.0
3807,14,3,541.46,180.48666666666668,102.0
3808,95,4,854.95,213.7375,158.75
3809,19,1,167.62,167.62,146.0
3810,14,7,1122.38,160.34,116.71428571428571
3811,24,3,454.01,151.33666666666667,48.666666666666664
3812,8,2,901.21,450.605,259.0
3813,7,8,4331.48,541.435,329.0
3814,332,1,344.14,344.14,159.0
3815,50,4,1498.51,374.6275,226.25
3816,71,4,226.75000000000003,56.68750000000001,23.75
3817,29,3,380.6,126.86666666666667,102.66666666666667
3818,243,1,185.65,185.65,77.0
3820,218,1,143.45999999999998,143.45999999999998,138.0
3821,5,3,448.90000000000003,149.63333333333335,86.0
3822,253,3,215.72,71.90666666666667,29.333333333333332
3824,236,1,175.27,175.27,123.0
3825,7,2,1242.3,621.15,229.0
3826,109,4,1133.07,283.2675,417.75
3827,100,3,1240.2,413.40000000000003,225.33333333333334
3828,60,4,2404.17,601.0425,407.75
3829,2,3,1479.22,493.0733333333333,276.0
3830,73,7,2225.9700000000003,317.9957142857143,144.14285714285714
3831,4,5,3927.34,785.4680000000001,620.2
3832,85,2,993.18,496.59,275.0
3833,12,2,388.79,194.395,114.5
3834,23,7,2827.93,403.98999999999995,628.5714285714286
3836,18,1,161.67000000000002,161.67000000000002,144.0
3837,239,1,116.00999999999999,116.00999999999999,103.0
3838,2,6,5102.97,850.495,691.8333333333334
3839,78,1,394.72,394.72,74.0
3840,217,2,309.36,154.68,84.5
3841,33,2,193.42,96.71,116.0
3842,41,5,1112.22,222.44400000000002,144.6
3843,7,15,3984.22,265.61466666666666,170.66666666666666
3844,53,6,2048.45,341.4083333333333,301.3333333333333
3845,23,14,4559.150000000001,325.65357142857147,178.28571428571428
3846,57,1,390.07,390.07,238.0
3847,130,3,329.6,109.86666666666667,46.666666666666664
3848,174,3,571.1999999999999,190.39999999999998,74.66666666666667
3849,6,3,971.58,323.86,110.33333333333333
3850,312,1,218.52,218.52,127.0
3851,60,1,81.44,81.44,60.0
3852,21,3,1379.9,459.9666666666667,171.33333333333334
3853,33,1,527.0500000000001,527.0500000000001,265.0
3854,15,2,843.48,421.74,277.0
3855,18,4,2047.0,511.75,299.5
3856,81,1,75.75,75.75,79.0
3857,6,8,1814.12,226.765,203.625
3858,170,2,503.59999999999997,251.79999999999998,79.0
3859,2,3,528.33,176.11,111.33333333333333
3860,31,4,1324.84,331.21,161.0
3861,36,9,2361.9700000000003,262.4411111111111,93.33333333333333
3862,19,1,285.56,285.56,182.0
3863,31,2,547.0600000000001,273.53000000000003,140.0
3864,276,1,108.5,108.5,49.0
3865,87,1,621.66,621.66,250.0
3866,120,2,712.29,356.145,237.0
3867,373,1,101.55,101.55,71.0
3868,1,11,2895.64,263.24,163.0
3869,219,3,1008.39,336.13,107.66666666666667
3870,65,1,133.06,133.06,30.0
3871,61,4,1797.5,449.375,121.75
3872,138,1,868.49,868.49,399.0
3873,21,1,166.08,166.08,150.0
3874,12,10,3945.0,394.5,311.2
3875,25,12,4867.72,405.6433333333334,209.08333333333334
3876,37,4,1207.56,301.89,352.25
3877,277,1,117.55,117.55,41.0
3878,11,7,2638.94,376.99142857142857,159.42857142857142
3879,73,5,1674.69,334.938,279.8
3880,26,2,595.42,297.71,308.0
3881,17,12,2999.46,249.955,127.08333333333333
3882,141,1,196.0,196.0,130.0
3883,26,7,1802.91,257.55857142857144,113.85714285714286
3884,19,2,604.64,302.32,302.0
3885,4,2,728.16,364.08,298.0
3886,66,5,2055.51,411.10200000000003,206.6
3887,1,2,347.75,173.875,46.5
3888,43,7,3406.7200000000003,486.67428571428576,273.7142857142857
3889,228,1,205.7,205.7,110.0
3890,16,4,1572.71,393.1775,193.0
3892,2,6,1629.12,271.52,247.83333333333334
3893,74,2,551.04,275.52,336.0
3895,4,6,1387.68,231.28,155.33333333333334
3897,264,1,298.11,298.11,207.0
3898,53,2,1992.1100000000001,996.0550000000001,364.5
3899,24,1,184.4,184.4,96.0
3900,10,6,2474.33,412.3883333333333,227.83333333333334
3901,44,1,239.41,239.41,145.0
3902,17,7,3191.53,455.9328571428572,279.42857142857144
3904,30,15,4757.95,317.19666666666666,118.2
3905,358,2,290.40000000000003,145.20000000000002,67.0
3906,127,4,740.9399999999999,185.23499999999999,168.0
3907,137,1,200.47,200.47,231.0
3908,142,1,283.12,283.12,184.0
3909,132,2,765.34,382.67,389.5
3910,38,8,2285.71,285.71375,219.5
3911,236,1,338.95,338.95,93.0
3912,261,1,154.95,154.95,93.0
3913,17,4,2534.64,633.66,316.5
3914,253,1,417.95,417.95,109.0
3915,30,4,1824.37,456.0925,338.25
3916,35,3,798.74,266.24666666666667,196.66666666666666
3917,169,2,885.19,442.595,171.5
3918,3,9,1823.52,202.61333333333334,107.0
3920,185,2,152.4,76.2,72.0
3921,188,2,267.08,133.54,45.5
3922,170,1,137.45,137.45,17.0
3923,11,2,385.1,192.55,123.0
3924,45,1,522.91,522.91,215.0
3925,321,1,153.0,153.0,92.0
3926,201,1,326.4,326.4,384.0
3928,232,1,139.35,139.35,83.0
3930,26,4,1195.94,298.985,144.0
3931,96,4,2424.04,606.01,398.75
3932,127,6,3276.4000000000005,546.0666666666667,132.0
3933,71,3,1033.0,344.3333333333333,100.0
3934,16,11,3439.08,312.64363636363635,196.54545454545453
3935,15,1,1060.25,1060.25,645.0
3936,4,3,2876.01,958.6700000000001,489.6666666666667
3938,79,4,1240.11,310.0275,123.25
3939,373,1,303.97,303.97,93.0
3940,39,2,692.19,346.095,231.5
3941,54,3,700.63,233.54333333333332,140.66666666666666
3943,9,3,377.44,125.81333333333333,79.33333333333333
3944,9,2,168.24,84.12,54.0
3945,19,4,1879.05,469.7625,257.25
3946,12,7,2791.35,398.7642857142857,123.0
3947,113,2,355.11,177.555,44.5
3948,4,6,2322.4,387.06666666666666,568.6666666666666
3949,240,1,110.25,110.25,29.0
3950,113,1,71.4,71.4,12.0
3951,178,2,674.52,337.26,160.0
3952,5,9,1797.57,199.73,439.6666666666667
3953,359,1,80.64,80.64,192.0
3954,1,5,1772.26,354.452,373.8
3956,19,8,3456.7000000000003,432.08750000000003,261.375
3957,17,3,834.99,278.33,236.0
3958,22,2,287.59,143.795,119.5
3959,33,1,712.78,712.78,398.0
3960,263,1,15.0,15.0,12.0
3961,51,2,818.8199999999999,409.40999999999997,197.5
3962,159,3,371.88,123.96,48.0
3963,15,1,271.2,271.2,128.0
3964,8,3,2273.1800000000003,757.7266666666668,395.3333333333333
3965,13,10,3997.98,399.798,186.2
3966,199,5,1143.27,228.654,73.0
3967,57,2,245.81,122.905,143.5
3968,11,2,182.77,91.385,29.0
3969,97,4,1225.41,306.3525,128.0
3970,255,1,56.4,56.4,72.0
3971,25,3,665.86,221.95333333333335,169.0
3972,21,3,658.57,219.52333333333334,132.33333333333334
3973,159,2,188.02,94.01,17.0
3974,72,2,283.47,141.735,177.0
3975,53,1,131.94,131.94,67.0
3976,85,2,278.74,139.37,100.0
3977,153,4,1865.19,466.2975,227.5
3978,74,2,1117.9,558.95,105.5
3979,281,1,225.9,225.9,74.0
3980,27,14,1965.55,140.39642857142857,59.714285714285715
3981,30,1,106.1,106.1,46.0
3982,25,1,323.04,323.04,232.0
3983,180,2,350.39,175.195,170.5
3984,40,4,697.9,174.475,44.5
3985,22,3,780.43,260.1433333333333,166.0
3986,22,10,3055.93,305.59299999999996,175.8
3987,37,9,1199.01,133.22333333333333,81.77777777777777
3988,82,3,1285.04,428.34666666666664,250.66666666666666
3989,74,1,512.31,512.31,478.0
3990,11,1,546.04,546.04,727.0
3993,13,4,732.16,183.04,87.5
3994,14,5,1770.8799999999999,354.176,158.0
3995,37,4,36.56,9.14,7.5
3996,4,3,387.68,129.22666666666666,22.333333333333332
3997,72,7,3704.87,529.2671428571429,147.28571428571428
3998,51,1,298.4,298.4,408.0
3999,5,5,1995.46,399.092,249.4
4000,23,4,1820.09,455.0225,166.75
4001,299,1,889.24,889.24,496.0
4002,2,3,398.7,132.9,30.666666666666668
4003,33,1,35.400000000000006,35.400000000000006,12.0
4004,50,1,155.37,155.37,208.0
4005,3,3,350.64,116.88,116.0
4006,47,1,110.21000000000001,110.21000000000001,88.0
4007,42,8,1593.38,199.1725,64.75
4008,27,5,2779.3,555.86,375.8
4009,42,1,338.8,338.8,285.0
4011,303,1,205.48,205.48,113.0
4012,107,1,51.559999999999995,51.559999999999995,52.0
4014,81,9,901.1999999999999,100.13333333333333,44.22222222222222
4015,218,4,605.8000000000001,151.45000000000002,28.5
4017,12,2,114.34,57.17,26.5
4018,185,2,311.26,155.63,42.0
4019,373,1,208.97,208.97,197.0
4020,2,4,1418.03,354.5075,210.5
4022,6,12,5155.66,429.6383333333333,225.5
4023,305,1,148.21,148.21,127.0
4024,369,1,252.8,252.8,104.0
4025,3,8,2100.8,262.6,248.5
4026,324,1,330.9,330.9,100.0
4027,59,6,3160.0,526.6666666666666,439.6666666666667
4028,13,3,597.5,199.16666666666666,270.0
4030,143,1,329.65,329.65,174.0
4031,30,6,1197.1000000000001,199.51666666666668,90.33333333333333
4032,107,5,428.18,85.636,22.2
4033,2,12,1894.35,157.86249999999998,116.75
4034,205,1,155.9,155.9,182.0
4035,80,5,1859.16,371.832,209.4
4036,185,6,683.46,113.91000000000001,36.833333333333336
4037,170,1,237.61,237.61,98.0
4038,44,1,379.45,379.45,401.0
4039,174,1,178.51999999999998,178.51999999999998,45.0
4040,365,1,458.92,458.92,314.0
4041,304,1,133.35000000000002,133.35000000000002,32.0
4042,3,4,671.77,167.9425,94.75
4043,4,4,717.45,179.3625,213.5
4044,12,1,190.19,190.19,167.0
4045,32,3,899.61,299.87,160.33333333333334
4046,129,1,111.35,111.35,30.0
4047,21,8,726.05,90.75625,122.5
4048,212,2,203.87,101.935,39.5
4049,323,2,602.09,301.045,208.0
4050,162,1,203.85999999999999,203.85999999999999,393.0
4051,56,3,244.1,81.36666666666666,36.333333333333336
4052,225,1,112.25,112.25,161.0
4053,72,8,1119.81,139.97625,50.625
4054,44,1,98.0,98.0,130.0
4055,23,1,256.32,256.32,288.0
4056,173,3,566.6,188.86666666666667,76.33333333333333
4057,85,2,152.06,76.03,95.0
4058,159,1,155.8,155.8,171.0
4059,190,2,112.19999999999999,56.099999999999994,36.5
4060,29,1,110.38,110.38,24.0
4061,21,1,191.67,191.67,63.0
4062,71,4,800.24,200.06,101.75
4063,247,1,72.9,72.9,26.0
4064,374,1,243.28,243.28,173.0
4065,9,1,366.23,366.23,223.0
4066,310,5,311.01,62.202,37.0
4067,59,2,411.6,205.8,144.5
4068,4,1,336.43,336.43,473.0
4069,45,3,341.28,113.75999999999999,62.333333333333336
4071,4,17,4204.1,247.3,148.0
4072,64,4,826.52,206.63,107.5
4073,282,1,207.50000000000003,207.50000000000003,50.0
4074,12,7,2962.5,423.2142857142857,165.71428571428572
4075,373,1,244.08,244.08,72.0
4076,133,2,397.29,198.645,153.0
4077,45,2,212.54,106.27,70.0
4078,11,4,843.0,210.75,27.0
4079,36,5,1740.48,348.096,318.8
4080,134,2,408.36,204.18,124.5
4081,29,3,1331.57,443.8566666666666,263.0
4082,52,2,704.25,352.125,239.0
4083,138,2,145.79,72.895,41.0
4084,5,1,389.84,389.84,262.0
4085,9,7,4301.22,614.46,250.57142857142858
4086,160,1,99.14,99.14,40.0
4088,131,1,304.56,304.56,252.0
4089,8,1,77.50000000000001,77.50000000000001,38.0
4090,233,2,149.57999999999998,74.78999999999999,37.5
4091,37,1,176.68,176.68,168.0
4092,147,1,358.56000000000006,358.56000000000006,144.0
4094,72,3,482.2,160.73333333333332,122.0
4095,40,3,1008.5400000000001,336.18,205.33333333333334
4096,5,12,2332.72,194.39333333333332,186.16666666666666
4097,199,4,557.3,139.325,68.25
4098,249,1,12.75,12.75,1.0
4099,66,1,111.68,111.68,287.0
4100,117,1,508.4599999999999,508.4599999999999,84.0
4101,171,1,73.78,73.78,41.0
4103,142,1,102.83,102.83,128.0
4104,32,2,471.7,235.85,150.5
4105,38,14,2622.57,187.32642857142858,111.14285714285714
4106,38,5,1098.43,219.686,514.2
4107,372,1,123.07,123.07,80.0
4108,374,1,277.35,277.35,160.0
4109,166,2,228.2,114.1,76.0
4110,211,1,582.59,582.59,525.0
4111,242,1,136.04,136.04,37.0
4112,52,1,337.04,337.04,176.0
4113,25,3,740.79,246.92999999999998,173.0
4114,15,13,4488.81,345.29307692307697,120.61538461538461
4115,372,1,353.19,353.19,106.0
4116,29,1,288.14,288.14,342.0
4117,365,1,300.91999999999996,300.91999999999996,499.0
4118,36,4,757.71,189.4275,99.25
4119,166,3,811.45,270.48333333333335,227.33333333333334
4120,145,1,152.68,152.68,98.0
4121,22,1,634.95,634.95,183.0
4122,56,1,20.8,20.8,10.0
4123,185,1,198.57,198.57,261.0
4124,12,7,201.12,28.731428571428573,6.142857142857143
4125,237,3,630.84,210.28,138.0
4126,225,2,93.35,46.675,12.5
4127,122,4,678.49,169.6225,124.25
4128,282,1,76.1,76.1,133.0
4129,74,8,1970.6699999999998,246.33374999999998,287.25
4130,37,2,382.06,191.03,110.5
4131,12,2,417.23,208.615,181.5
4132,362,1,169.47,169.47,78.0
4133,4,2,249.72,124.86,46.5
4134,23,1,444.68,444.68,220.0
4135,70,9,2116.19,235.13222222222223,175.66666666666666
4136,235,1,257.34,257.34,126.0
4137,257,1,174.8,174.8,60.0
4138,373,1,102.78999999999999,102.78999999999999,71.0
4139,155,2,187.29,93.645,142.5
4140,28,1,166.42,166.42,68.0
4141,4,1,120.03,120.03,157.0
4142,32,5,1483.56,296.712,205.8
4143,81,3,523.0,174.33333333333334,100.0
4144,108,2,122.14,61.07,27.5
4145,52,1,38.45,38.45,7.0
4147,153,2,389.78,194.89,92.0
4148,99,1,115.31,115.31,78.0
4149,4,2,230.64999999999998,115.32499999999999,33.5
4150,334,1,73.5,73.5,42.0
4151,65,1,97.97,97.97,253.0
4152,22,2,422.88,211.44,280.5
4153,36,3,730.4,243.46666666666667,203.66666666666666
4154,32,3,405.62,135.20666666666668,78.0
4155,154,6,70.02,11.67,3.3333333333333335
4156,19,2,357.20000000000005,178.60000000000002,74.0
4158,54,1,165.04999999999998,165.04999999999998,33.0
4159,25,3,559.51,186.50333333333333,94.0
4160,4,10,2088.6,208.85999999999999,103.3
4161,45,1,189.4,189.4,142.0
4162,203,2,172.29000000000002,86.14500000000001,63.5
4163,359,1,74.4,74.4,40.0
4164,71,1,300.02,300.02,302.0
4166,288,1,363.65,363.65,211.0
4167,10,1,170.16,170.16,88.0
4168,23,3,306.46,102.15333333333332,86.0
4169,22,10,2119.41,211.94099999999997,95.5
4170,173,3,720.52,240.17333333333332,132.0
4171,133,2,814.0,407.0,192.0
4172,6,14,2392.83,170.91642857142855,73.35714285714286
4173,75,1,318.0,318.0,108.0
4174,40,1,396.33,396.33,189.0
4175,289,1,101.69999999999999,101.69999999999999,6.0
4176,26,5,2036.67,407.334,262.2
4177,258,2,453.0,226.5,130.0
4178,186,1,247.44,247.44,288.0
4179,114,12,3877.5200000000004,323.1266666666667,259.0
4180,374,1,489.6,489.6,190.0
4181,23,10,2611.75,261.175,146.4
4182,8,11,2633.0099999999998,239.36454545454544,170.72727272727272
4183,217,2,336.13,168.065,72.5
4185,19,2,1231.5,615.75,321.0
4186,36,3,343.45,114.48333333333333,65.0
4187,26,1,703.37,703.37,621.0
4188,16,1,90.47999999999999,90.47999999999999,312.0
4189,330,2,689.95,344.975,132.5
4190,274,1,101.34,101.34,106.0
4192,61,1,167.67000000000002,167.67000000000002,109.0
4194,93,4,2106.52,526.63,348.0
4195,82,7,3017.3,431.04285714285714,359.7142857142857
4196,313,2,580.0500000000001,290.02500000000003,209.5
4197,12,3,911.15,303.71666666666664,275.0
4198,8,6,2697.8,449.6333333333334,281.0
4199,127,1,168.31,168.31,149.0
4200,11,2,223.65,111.825,44.0
4202,37,1,754.64,754.64,362.0
4203,38,1,113.48000000000002,113.48000000000002,46.0
4204,330,1,430.7,430.7,128.0
4205,254,1,271.0,271.0,84.0
4207,20,1,236.3,236.3,86.0
4208,12,2,352.69,176.345,127.5
4209,369,1,76.32000000000001,76.32000000000001,72.0
4210,290,1,220.1,220.1,55.0
4211,68,8,1418.03,177.25375,106.0
4212,26,1,320.72,320.72,618.0
4214,368,1,181.12,181.12,125.0
4215,214,1,111.15,111.15,31.0
4216,149,2,673.1,336.55,225.0
4217,8,6,1826.21,304.36833333333334,205.66666666666666
4218,24,2,589.4399999999999,294.71999999999997,297.0
4219,30,4,1142.99,285.7475,201.0
4220,61,1,206.82999999999998,206.82999999999998,144.0
4221,19,3,348.73,116.24333333333334,62.666666666666664
4222,243,1,112.55000000000001,112.55000000000001,48.0
4223,15,3,1059.39,353.13000000000005,274.6666666666667
4225,29,5,681.9100000000001,136.382,69.8
4226,63,3,784.33,261.4433333333333,126.33333333333333
4227,295,1,152.65,152.65,38.0
4229,157,2,1019.52,509.76,638.0
4230,117,2,1000.16,500.08,285.0
4231,8,12,2888.75,240.72916666666666,111.91666666666667
4232,13,4,2861.55,715.3875,656.25
4233,141,2,160.35000000000002,80.17500000000001,76.5
4234,46,2,179.33999999999997,89.66999999999999,101.5
4235,51,3,612.0799999999999,204.02666666666664,103.33333333333333
4236,32,3,566.58,188.86,110.66666666666667
4237,135,2,653.35,326.675,177.5
4238,3,2,399.19,199.595,127.5
4239,75,3,371.62,123.87333333333333,88.66666666666667
4240,13,2,734.94,367.47,150.5
4241,9,2,453.4,226.7,177.0
4242,301,1,530.15,530.15,139.0
4243,57,2,638.0600000000001,319.03000000000003,147.0
4244,15,5,1618.69,323.738,162.4
4245,37,1,399.65000000000003,399.65000000000003,184.0
4246,177,1,302.46000000000004,302.46000000000004,254.0
4247,23,3,1384.8600000000001,461.62000000000006,127.33333333333333
4248,176,6,1169.94,194.99,99.0
4249,61,1,202.65,202.65,61.0
4250,33,3,980.31,326.77,136.33333333333334
4251,59,5,1231.31,246.262,96.2
4253,87,4,2106.84,526.71,305.0
4254,7,1,104.0,104.0,50.0
4255,358,1,476.35,476.35,283.0
4256,31,6,1341.42,223.57000000000002,118.33333333333333
4257,129,4,1590.81,397.7025,245.75
4258,9,6,1793.17,298.8616666666667,226.66666666666666
4259,5,6,1843.75,307.2916666666667,286.8333333333333
4260,24,1,382.8,382.8,146.0
4261,227,2,632.07,316.035,185.5
4262,15,1,49.8,49.8,60.0
4263,249,1,304.25,304.25,183.0
4264,15,3,2001.04,667.0133333333333,389.3333333333333
4265,78,2,1090.24,545.12,283.0
4266,192,2,284.46000000000004,142.23000000000002,70.0
4267,262,1,207.79999999999998,207.79999999999998,140.0
4268,72,1,957.97,957.97,339.0
4269,165,1,243.76,243.76,124.0
4270,82,1,973.8399999999999,973.8399999999999,632.0
4271,95,2,689.13,344.565,216.5
4273,106,1,163.8,163.8,111.0
4274,200,3,1396.99,465.66333333333336,193.66666666666666
4275,157,1,160.42000000000002,160.42000000000002,43.0
4276,71,3,1993.7,664.5666666666667,400.0
4277,36,2,517.36,258.68,96.0
4278,29,1,139.10000000000002,139.10000000000002,58.0
4279,2,6,2621.38,436.8966666666667,233.0
4280,26,5,600.07,120.01400000000001,71.8
4281,326,1,248.42,248.42,101.0
4282,237,1,232.48000000000002,232.48000000000002,232.0
4283,89,1,299.34000000000003,299.34000000000003,118.0
4284,31,1,481.75,481.75,200.0
